138,138
113,113
127,127
33,130
101,15
134,133
59,59
134,79
105,105
123,52
40,41
122,71
58,58
133,141
31,37
36,36
17,5
56,56
114,33
134,130
46,20
45,121
119,119
68,68
88,88
28,28
135,135
26,26
14,14
87,87
55,67
121,61
123,122
1,1
77,95
0,0
143,143
150,22
100,100
75,75
145,144
28,28
22,59
123,123
17,66
98,98
17,5
126,49
46,46
128,150
141,142
136,139
104,104
45,56
94,97
52,114
109,65
39,39
32,32
17,17
146,146
49,49
133,138
123,123
146,146
150,150
106,106
8,9
130,5
64,65
150,150
114,114
148,79
73,73
13,13
7,7
144,65
12,12
46,6
144,47
128,71
125,42
57,57
144,144
3,123
5,0
123,149
93,97
49,124
4,4
135,96
146,146
133,45
117,117
63,63
123,59
22,22
142,24
151,151
11,11
136,138
57,57
117,26
41,43
69,116
110,110
85,85
145,145
123,32
120,120
148,148
6,52
74,86
8,8
48,25
126,144
117,117
48,28
4,50
151,154
127,127
140,140
37,37
150,128
140,150
138,136
103,103
150,18
46,46
126,137
84,75
31,43
19,19
9,9
40,65
102,102
124,48
129,129
57,150
14,14
47,104
120,120
77,74
77,76
109,103
57,57
34,34
46,46
36,62
123,124
135,78
90,90
60,60
42,139
66,66
25,25
120,120
5,5
138,27
54,123
140,127
133,62
128,141
33,0
29,4
21,21
48,112
112,112
36,36
18,18
112,112
130,98
92,92
43,34
110,110
11,11
115,115
66,94
116,116
103,109
45,62
71,71
102,102
117,149
89,148
122,137
0,0
137,136
109,109
128,110
85,85
73,73
142,97
17,17
73,129
126,121
54,54
20,72
56,56
143,110
87,87
104,104
24,64
115,115
125,24
133,47
68,14
143,73
128,151
133,143
11,11
132,131
7,7
108,38
110,53
47,47
11,114
125,25
64,31
63,63
33,33
133,70
39,112
131,75
140,18
142,142
26,115
2,37
72,72
133,28
46,9
47,153
3,3
123,5
1,1
2,65
64,64
56,56
61,152
95,95
103,103
94,94
118,18
19,19
60,121
112,112
142,142
39,28
72,72
64,64
128,72
109,109
108,112
95,146
64,6
21,21
143,149
133,48
94,94
113,113
83,98
118,100
150,36
41,40
71,140
77,74
13,13
6,60
60,60
95,95
42,42
69,69
66,66
140,31
41,116
150,138
27,27
26,116
89,66
112,119
12,12
102,118
47,144
131,131
94,95
152,152
54,44
105,105
116,116
82,90
83,83
18,51
99,99
123,35
88,83
19,117
115,115
100,100
87,146
133,130
128,100
12,106
62,62
106,72
78,78
128,54
122,122
133,93
16,16
45,34
108,108
55,55
84,74
36,36
141,141
116,26
24,24
77,98
1,1
77,77
148,86
69,69
59,59
83,83
59,59
146,97
32,32
140,105
8,8
58,58
131,82
34,34
80,90
131,131
40,43
55,110
97,67
35,56
141,141
54,54
126,37
99,5
78,86
115,115
49,61
8,8
88,88
126,126
80,74
52,35
149,149
83,83
107,107
114,114
130,146
77,146
17,0
129,129
132,132
143,114
147,51
144,144
2,2
61,61
6,6
151,147
12,11
21,143
113,113
23,23
3,3
9,70
113,113
127,10
80,80
53,53
70,67
17,141
137,45
122,124
52,52
9,1
95,95
93,93
53,53
135,135
66,21
149,41
97,77
51,141
35,31
123,20
148,148
28,28
129,129
153,145
52,52
123,49
16,145
66,67
111,111
40,38
44,44
67,37
82,96
76,76
90,90
106,111
147,147
119,119
9,9
102,102
5,108
121,121
47,58
134,97
45,45
124,101
27,20
20,22
106,106
146,135
100,32
72,72
129,138
31,24
151,151
32,32
4,4
133,107
49,71
59,59
17,52
151,128
70,50
115,116
70,70
124,142
47,11
43,118
54,54
22,12
34,34
133,99
33,33
110,110
136,61
88,88
62,70
128,46
43,41
72,139
53,53
68,68
133,35
49,57
57,57
152,20
31,31
133,23
24,64
37,30
32,32
27,0
85,97
130,95
14,145
145,144
39,39
88,75
36,62
66,121
36,36
38,38
140,15
48,28
112,112
60,60
134,92
92,135
71,151
140,12
126,126
133,150
33,33
49,49
31,118
17,59
135,135
10,25
122,127
133,46
90,90
20,3
24,37
140,154
23,22
42,42
78,132
23,21
48,24
49,121
120,113
140,2
135,135
116,115
24,149
123,40
144,30
59,109
133,81
12,12
100,100
115,115
19,19
127,39
58,58
39,151
32,100
28,33
31,36
133,91
88,88
86,76
55,110
3,63
84,131
22,22
1,11
138,69
28,28
29,29
41,41
20,41
83,148
93,93
123,123
133,148
67,20
101,101
140,140
133,111
127,127
102,109
18,125
57,42
90,90
95,95
31,35
94,94
123,123
149,149
133,101
22,22
99,99
49,138
90,91
92,92
32,32
48,9
86,88
61,61
27,27
36,36
128,46
24,66
66,33
80,90
66,109
112,70
49,49
79,79
84,88
80,80
37,115
102,102
39,39
3,37
142,142
26,26
133,36
44,44
142,123
125,125
17,45
80,96
145,145
76,42
122,0
62,121
113,113
64,140
133,130
67,67
91,91
56,56
48,48
94,94
100,100
33,48
55,110
133,134
29,29
27,27
133,1
10,10
25,11
128,114
4,4
52,43
23,51
65,67
151,151
48,32
12,12
136,105
149,64
104,104
79,79
130,95
41,38
46,31
139,139
87,87
46,127
133,146
141,141
127,127
111,111
68,63
69,69
26,103
47,10
128,128
13,13
138,138
14,14
55,55
123,121
33,33
133,135
7,7
17,63
152,152
26,143
133,13
126,126
0,0
96,85
96,96
144,144
133,26
23,124
14,15
54,54
133,132
134,76
71,71
110,73
149,149
6,54
7,92
61,20
146,81
51,113
40,68
116,116
77,98
123,112
51,52
8,4
95,146
129,73
133,108
105,105
102,34
14,145
102,18
28,28
81,81
11,11
100,100
144,19
51,51
75,94
10,10
16,16
139,129
143,39
32,50
83,83
143,143
20,147
98,93
79,38
105,106
133,133
73,58
28,54
133,7
56,56
96,96
66,123
51,137
81,97
88,80
37,37
93,86
47,45
30,108
48,28
100,154
1,1
35,35
37,27
133,6
133,85
96,96
65,41
141,141
33,33
8,29
6,11
123,118
133,93
8,48
123,45
6,6
145,67
53,53
59,59
93,93
90,90
4,4
108,3
35,18
137,137
135,96
88,88
4,4
108,21
119,119
75,75
108,59
35,35
66,71
52,51
104,104
23,23
49,52
108,39
141,129
108,108
117,117
54,142
2,37
25,25
14,14
111,111
48,25
31,31
122,71
95,81
28,28
128,128
121,50
23,103
118,24
118,118
148,130
133,133
108,48
6,6
70,152
95,79
48,48
6,7
80,75
97,97
144,35
123,121
51,51
92,92
134,84
59,59
147,22
110,113
68,68
141,4
76,28
128,58
72,66
99,105
133,57
85,85
123,4
18,126
144,144
108,59
59,113
127,127
46,64
104,106
92,92
141,68
132,132
106,106
143,139
125,45
133,109
149,149
76,76
108,108
58,109
143,149
7,40
89,89
123,100
109,103
126,126
94,89
101,101
72,72
21,77
55,110
33,63
66,66
133,115
0,0
114,114
102,102
88,88
101,101
85,131
139,139
11,11
141,71
136,20
128,124
110,110
124,124
51,52
120,119
3,66
12,42
89,80
52,9
53,9
103,103
139,118
144,144
94,94
137,137
83,134
133,25
146,146
71,35
84,88
105,105
32,32
49,41
20,20
61,61
8,127
47,62
34,15
133,79
2,48
133,10
110,110
54,54
74,74
76,76
58,58
133,30
115,115
120,120
132,132
133,146
142,61
64,42
10,10
95,95
133,134
128,126
26,26
61,60
132,93
89,89
151,151
20,20
55,55
98,90
12,12
92,89
37,47
27,9
137,137
25,10
84,80
107,21
15,15
31,40
47,47
129,44
129,153
70,70
144,16
133,103
63,29
33,13
101,111
104,99
141,52
66,152
54,71
99,109
15,2
142,20
20,29
61,60
59,59
134,89
123,9
76,76
47,29
44,44
32,17
54,136
63,63
61,22
151,46
49,40
107,117
96,96
109,109
117,117
32,154
137,137
143,73
109,9
147,139
95,95
83,83
118,66
77,146
95,95
11,11
60,60
77,81
71,71
96,81
126,126
74,87
23,23
67,30
23,23
31,31
13,13
47,30
78,74
151,151
108,109
38,29
14,145
123,122
30,30
47,47
75,75
48,10
151,73
75,133
126,141
120,99
117,12
10,9
23,23
108,108
87,87
20,20
58,100
84,106
93,96
94,94
80,80
145,145
89,80
142,55
106,106
78,76
91,91
122,151
107,107
121,102
122,123
12,140
94,94
88,88
46,26
133,80
101,143
45,45
75,75
57,10
77,77
72,30
105,113
102,15
130,87
44,53
22,145
20,20
127,46
115,115
141,44
115,115
143,143
125,65
121,121
57,57
36,36
5,72
83,74
66,66
128,101
109,58
128,128
46,122
32,32
108,108
123,103
22,22
55,101
0,0
