136,138
113,113
127,127
130,130
15,15
53,133
59,59
146,79
105,105
47,52
41,41
137,71
58,58
88,141
31,37
36,36
17,5
56,56
144,33
134,130
46,20
45,121
119,119
68,68
84,88
28,28
135,135
26,26
14,14
87,87
144,67
68,61
123,122
1,1
77,95
0,0
143,143
150,22
100,100
75,75
153,144
28,28
59,59
123,123
122,66
98,98
17,5
143,49
46,46
137,150
51,142
139,139
104,104
56,56
97,97
40,114
144,65
39,39
72,32
17,17
146,146
49,49
47,138
123,123
146,146
150,150
106,106
10,9
130,5
64,65
150,150
114,114
148,79
73,73
13,13
4,7
15,65
11,12
6,6
144,47
71,71
42,42
57,57
144,144
7,123
37,0
54,149
95,97
49,124
4,4
135,96
146,146
47,45
117,117
63,63
88,59
22,22
24,24
151,151
11,11
136,138
57,57
117,26
40,43
60,116
110,110
85,85
145,145
142,32
113,120
148,148
6,52
82,86
8,8
48,25
57,144
117,117
44,28
49,50
151,154
25,127
140,140
37,37
6,128
118,150
137,136
109,103
47,18
46,46
137,137
84,75
31,43
19,19
9,9
70,65
102,102
124,48
41,129
154,150
14,14
102,104
120,120
86,74
77,76
109,103
57,57
34,34
6,46
125,62
79,124
94,78
90,90
60,60
68,139
66,66
25,25
120,120
5,5
50,27
123,123
127,127
134,62
128,141
8,0
29,4
21,21
79,112
112,112
36,36
18,18
112,112
2,98
92,92
41,34
106,110
11,11
115,115
146,94
116,116
109,109
45,62
71,71
102,102
117,149
76,148
124,137
0,0
53,136
109,109
122,110
85,85
73,73
97,97
43,17
119,129
16,121
54,54
30,72
56,56
110,110
87,87
104,104
24,64
115,115
24,24
143,47
147,14
143,73
51,151
88,143
11,11
132,131
7,7
66,38
151,53
47,47
114,114
64,25
70,31
63,63
33,33
88,70
118,112
134,75
72,18
142,142
26,115
37,37
72,72
29,28
127,9
13,153
3,3
36,5
1,1
65,65
64,64
56,56
66,152
95,95
103,103
94,94
118,18
19,19
51,121
112,112
142,142
25,28
72,72
64,64
122,72
109,109
112,112
146,146
130,6
21,21
72,149
88,48
94,94
113,113
83,98
72,100
40,36
41,40
122,140
77,74
13,13
142,60
60,60
95,95
42,42
69,69
66,66
139,31
26,116
71,138
27,27
26,116
124,66
119,119
12,12
102,118
142,144
131,131
97,95
152,152
149,44
105,105
116,116
82,90
83,83
18,51
99,99
134,35
81,83
39,117
115,115
100,100
146,146
133,130
124,100
12,106
62,62
140,72
78,78
128,54
124,122
133,93
16,16
45,34
108,108
55,55
96,74
36,36
141,141
116,26
24,24
90,98
1,1
77,77
148,86
69,69
59,59
83,83
59,59
146,97
48,32
30,105
8,8
58,58
95,82
34,34
82,90
131,131
19,43
55,110
144,67
29,56
141,141
54,54
151,37
76,5
78,86
116,115
29,61
8,8
88,88
126,126
131,74
52,35
149,149
83,83
107,107
114,114
130,146
77,146
17,0
129,129
132,132
114,114
52,51
144,144
2,2
61,61
6,6
126,147
11,11
16,143
113,113
23,23
3,3
9,70
113,113
28,10
80,80
53,53
67,67
66,141
142,45
124,124
52,52
44,1
84,95
93,93
53,53
135,135
6,21
154,41
94,77
51,141
31,31
142,20
148,148
28,28
72,129
153,145
52,52
25,49
35,145
66,67
111,111
43,38
44,44
67,37
90,96
76,76
90,90
106,111
147,147
119,119
9,9
33,102
109,108
121,121
142,58
134,97
10,45
143,101
8,20
22,22
106,106
134,135
100,32
72,72
121,138
40,24
151,151
32,32
4,4
88,107
142,71
59,59
54,52
151,128
49,50
116,116
70,70
122,142
142,11
38,118
54,54
59,12
13,34
5,99
33,33
110,110
84,61
81,88
65,70
124,46
52,41
72,139
151,53
68,68
150,35
123,57
57,57
20,20
31,31
142,23
24,64
2,30
32,32
64,0
85,97
130,95
145,145
144,144
39,39
89,75
36,62
121,121
36,36
115,38
59,15
28,28
112,112
20,60
81,92
81,135
136,151
140,12
126,126
88,150
33,33
49,49
43,118
66,59
135,135
25,25
122,127
4,46
90,90
20,3
24,37
64,154
23,22
42,42
132,132
46,21
48,24
4,121
120,113
2,2
135,135
116,115
24,149
141,40
15,30
30,109
136,81
12,12
100,100
115,115
19,19
141,39
58,58
39,151
32,100
28,33
31,36
146,91
88,88
84,76
110,110
3,63
86,131
22,22
1,11
68,69
48,28
29,29
41,41
60,41
148,148
93,93
124,123
88,148
124,20
101,101
140,140
88,111
127,127
67,109
11,125
1,42
90,90
95,95
15,35
94,94
124,123
149,149
47,101
22,22
99,99
30,138
90,91
92,92
32,32
25,9
89,88
61,61
44,27
36,36
142,46
24,66
68,33
94,90
69,109
108,70
49,49
79,79
89,88
80,80
26,115
102,102
39,39
56,37
142,142
26,26
88,36
44,44
10,123
125,125
143,45
80,96
145,145
153,42
97,0
62,121
113,113
64,140
94,130
67,67
91,91
56,56
8,48
94,94
100,100
33,48
55,110
97,134
29,29
27,27
133,1
10,10
25,11
89,114
4,4
4,43
23,51
67,67
151,151
32,32
12,12
137,105
7,64
104,104
79,79
97,95
125,38
46,31
139,139
135,87
127,127
88,146
141,141
6,127
111,111
64,63
151,69
24,103
51,10
128,128
13,13
138,138
14,14
31,55
88,121
33,33
89,135
7,7
128,63
152,152
28,143
122,13
126,126
0,0
79,85
96,96
144,144
88,26
20,124
13,15
54,54
133,132
134,76
71,71
136,73
17,149
6,54
89,92
66,20
85,81
122,113
40,68
115,116
77,98
47,112
52,52
8,4
130,146
43,73
8,108
105,105
34,34
14,145
102,18
28,28
81,81
11,11
100,100
104,19
51,51
94,94
25,10
16,16
139,129
114,39
30,50
80,83
143,143
66,147
131,93
79,38
106,106
133,133
79,58
142,54
133,7
56,56
80,96
60,123
124,137
81,97
89,80
2,37
86,86
25,45
24,108
48,28
56,154
1,1
35,35
37,27
134,6
133,85
96,96
0,41
141,141
33,33
8,29
6,11
47,118
75,93
8,48
142,45
6,6
102,67
53,53
59,59
93,93
90,90
4,4
23,3
144,18
151,137
135,96
88,88
4,4
70,21
119,119
75,75
108,59
35,35
7,71
51,51
104,104
23,23
49,52
67,39
88,129
108,108
117,117
52,142
2,37
25,25
126,14
111,111
25,25
31,31
122,71
77,81
28,28
128,128
4,50
59,103
24,24
118,118
133,130
133,133
108,48
6,6
68,152
95,79
8,48
53,7
97,75
97,97
59,35
141,121
4,51
92,92
134,84
59,59
147,22
34,113
68,68
4,4
76,28
124,58
21,66
99,105
142,57
85,85
47,4
33,126
144,144
64,59
30,113
124,127
124,64
106,106
92,92
142,68
132,132
106,106
101,139
125,45
88,109
149,149
76,76
108,108
58,109
150,149
9,40
89,89
122,100
109,103
150,126
89,89
101,101
72,72
77,77
110,110
33,63
66,66
88,115
0,0
114,114
102,102
88,88
101,101
84,131
139,139
11,11
29,71
138,20
128,124
110,110
124,124
54,52
120,119
66,66
44,42
85,80
52,9
53,9
103,103
26,118
144,144
94,94
54,137
74,134
150,25
146,146
71,35
84,88
105,105
32,32
49,41
20,20
61,61
127,127
62,62
18,15
133,79
2,48
142,10
110,110
54,54
74,74
76,76
58,58
41,30
115,115
120,120
132,132
94,146
7,61
40,42
10,10
95,95
134,134
128,126
26,26
61,60
93,93
79,89
151,151
20,20
55,55
90,90
12,12
92,89
37,47
28,9
137,137
25,10
86,80
107,21
15,15
31,40
102,47
126,44
12,153
70,70
16,16
142,103
29,29
64,13
106,111
104,99
141,52
66,152
54,71
99,109
31,2
89,20
45,29
61,60
59,59
134,89
71,9
76,76
10,29
44,44
32,17
51,136
63,63
22,22
71,46
23,40
107,117
96,96
109,109
19,117
149,154
136,137
113,73
54,9
150,139
95,95
83,83
30,66
146,146
95,95
11,11
60,60
77,81
71,71
96,81
123,126
87,87
23,23
67,30
23,23
31,31
13,13
142,30
132,74
151,151
67,109
33,29
145,145
123,122
30,30
47,47
75,75
48,10
151,73
94,133
141,141
107,99
5,12
25,9
23,23
108,108
85,87
20,20
109,100
46,106
97,96
94,94
80,80
145,145
84,80
128,55
106,106
78,76
91,91
124,151
107,107
66,102
124,123
139,140
94,94
85,88
123,26
75,80
101,143
45,45
75,75
10,10
77,77
39,30
105,113
102,15
130,87
44,53
22,145
20,20
6,46
116,115
141,44
115,115
143,143
1,65
49,121
57,57
36,36
151,72
82,74
66,66
12,101
58,58
128,128
46,122
32,32
108,108
124,103
22,22
55,101
0,0
112,112
49,22
111,110
58,58
93,131
6,11
128,54
48,8
117,105
24,3
119,119
18,125
76,86
142,62
150,24
134,82
2,2
41,41
55,110
70,65
6,47
146,146
3,62
88,152
88,39
11,11
70,36
139,139
109,102
64,0
6,46
41,38
23,23
71,129
105,116
29,29
85,85
126,17
127,150
122,68
6,36
28,28
21,21
127,127
129,129
51,10
47,115
37,21
150,24
94,94
103,103
42,42
46,46
3,3
6,2
105,122
4,66
30,109
17,149
70,70
47,69
108,152
41,40
13,13
34,144
54,105
52,52
83,83
66,54
19,19
140,55
141,60
95,95
88,26
115,113
16,152
134,22
4,4
88,17
51,38
11,11
45,45
151,151
148,148
54,54
52,137
107,23
49,49
129,129
3,3
75,84
124,153
78,98
65,65
62,62
119,119
102,18
62,5
49,49
69,109
142,68
13,14
18,18
105,105
99,99
136,136
123,54
6,68
145,110
100,100
68,68
103,104
133,135
134,77
31,72
49,150
30,30
63,62
70,58
138,23
101,101
0,125
2,31
140,5
96,96
28,28
22,22
124,53
1,125
4,49
142,49
82,93
106,143
105,105
126,138
117,117
6,99
94,94
74,74
17,17
38,41
45,21
147,28
47,47
19,17
58,103
45,60
64,38
46,46
107,107
30,16
4,4
77,77
142,12
86,74
85,85
57,33
13,145
135,135
94,94
47,71
34,1
118,62
68,71
121,121
47,147
2,113
6,29
88,105
35,35
111,111
128,127
42,129
36,36
48,12
138,138
72,34
31,125
1,1
154,154
25,25
86,86
150,150
82,82
59,59
150,136
78,78
32,32
89,94
12,11
45,38
99,73
122,149
95,132
